,mean_temperature,particle_size,ignition,density,wind_speed,CTANN,heater_lead_angle
37,311.5,0.1398181818181818,False,338,0.5,0,0
1469,371.0,0.09909090909090909,False,338,0.5,0,0
5894,555.5,0.12963636363636363,False,338,0.5,0,0
956,349.5,0.06854545454545455,False,338,0.5,0,0
1392,368.0,0.15,False,338,0.5,0,0
717,339.5,0.05836363636363637,False,338,0.5,0,0
2556,416.5,0.15,False,338,0.5,0,0
1004,351.5,0.06854545454545455,False,338,0.5,0,0
41,311.5,0.09909090909090909,False,338,0.5,0,0
4384,492.5,0.10927272727272727,False,338,0.5,0,0
3013,435.5,0.1398181818181818,False,338,0.5,0,0
2382,409.0,0.08890909090909091,False,338,0.5,0,0
2352,408.0,0.15,False,338,0.5,0,0
3221,444.0,0.09909090909090909,False,338,0.5,0,0
823,344.0,0.07872727272727273,False,338,0.5,0,0
2861,429.0,0.09909090909090909,False,338,0.5,0,0
2513,414.5,0.09909090909090909,False,338,0.5,0,0
1231,361.0,0.07872727272727273,False,338,0.5,0,0
678,338.0,0.08890909090909091,False,338,0.5,0,0
1242,361.5,0.08890909090909091,False,338,0.5,0,0
1986,392.5,0.08890909090909091,False,338,0.5,0,0
2318,406.5,0.12963636363636363,False,338,0.5,0,0
2652,420.5,0.15,False,338,0.5,0,0
1959,391.5,0.11945454545454545,False,338,0.5,0,0
88,313.5,0.10927272727272727,False,338,0.5,0,0
2786,426.0,0.12963636363636363,False,338,0.5,0,0
3123,440.0,0.11945454545454545,False,338,0.5,0,0
1167,358.5,0.11945454545454545,False,338,0.5,0,0
2847,428.5,0.11945454545454545,False,338,0.5,0,0
1852,387.0,0.10927272727272727,False,338,0.5,0,0
368,325.0,0.06854545454545455,False,338,0.5,0,0
377,325.5,0.09909090909090909,False,338,0.5,0,0
566,333.5,0.12963636363636363,False,338,0.5,0,0
2249,403.5,0.09909090909090909,False,338,0.5,0,0
2222,402.5,0.12963636363636363,False,338,0.5,0,0
3494,455.5,0.12963636363636363,False,338,0.5,0,0
2956,433.0,0.10927272727272727,False,338,0.5,0,0
1034,353.0,0.12963636363636363,False,338,0.5,0,0
656,337.0,0.06854545454545455,False,338,0.5,0,0
517,331.5,0.1398181818181818,False,338,0.5,0,0
257,320.5,0.09909090909090909,False,338,0.5,0,0
1790,384.5,0.12963636363636363,False,338,0.5,0,0
641,336.5,0.09909090909090909,False,338,0.5,0,0
3004,435.0,0.10927272727272727,False,338,0.5,0,0
1387,367.5,0.07872727272727273,False,338,0.5,0,0
3900,472.5,0.15,False,338,0.5,0,0
4909,514.5,0.1398181818181818,False,338,0.5,0,0
3673,463.0,0.1398181818181818,False,338,0.5,0,0
86,313.5,0.12963636363636363,False,338,0.5,0,0
2717,423.0,0.09909090909090909,False,338,0.5,0,0
662,337.5,0.12963636363636363,False,338,0.5,0,0
4297,489.0,0.1398181818181818,False,338,0.5,0,0
4645,503.5,0.1398181818181818,False,338,0.5,0,0
3664,462.5,0.10927272727272727,False,338,0.5,0,0
1134,357.0,0.08890909090909091,False,338,0.5,0,0
612,335.5,0.15,False,338,0.5,0,0
5738,549.0,0.12963636363636363,False,338,0.5,0,0
212,318.5,0.06854545454545455,False,338,0.5,0,0
5665,546.0,0.1398181818181818,False,338,0.5,0,0
3193,443.0,0.1398181818181818,False,338,0.5,0,0
1717,381.5,0.1398181818181818,False,338,0.5,0,0
1125,356.5,0.05836363636363637,False,338,0.5,0,0
341,324.0,0.09909090909090909,False,338,0.5,0,0
1540,374.0,0.10927272727272727,False,338,0.5,0,0
319,323.0,0.07872727272727273,False,338,0.5,0,0
29,311.0,0.09909090909090909,False,338,0.5,0,0
3445,453.5,0.1398181818181818,False,338,0.5,0,0
487,330.0,0.07872727272727273,False,338,0.5,0,0
2933,432.0,0.09909090909090909,False,338,0.5,0,0
4863,512.5,0.11945454545454545,False,338,0.5,0,0
1611,377.0,0.11945454545454545,False,338,0.5,0,0
1157,358.0,0.09909090909090909,False,338,0.5,0,0
880,346.5,0.10927272727272727,False,338,0.5,0,0
1068,354.5,0.15,False,338,0.5,0,0
4262,487.5,0.12963636363636363,False,338,0.5,0,0
3760,466.5,0.10927272727272727,False,338,0.5,0,0
314,323.0,0.12963636363636363,False,338,0.5,0,0
3542,457.5,0.12963636363636363,False,338,0.5,0,0
1368,367.0,0.15,False,338,0.5,0,0
2439,411.5,0.11945454545454545,False,338,0.5,0,0
996,351.5,0.15,False,338,0.5,0,0
2393,409.5,0.09909090909090909,False,338,0.5,0,0
1551,374.5,0.11945454545454545,False,338,0.5,0,0
5810,552.0,0.12963636363636363,False,338,0.5,0,0
789,342.5,0.05836363636363637,False,338,0.5,0,0
699,339.0,0.11945454545454545,False,338,0.5,0,0
1672,379.5,0.10927272727272727,False,338,0.5,0,0
1732,382.0,0.10927272727272727,False,338,0.5,0,0
132,315.5,0.15,False,338,0.5,0,0
406,326.5,0.04818181818181819,False,338,0.5,0,0
5040,520.0,0.15,False,338,0.5,0,0
2161,400.0,0.1398181818181818,False,338,0.5,0,0
978,350.5,0.08890909090909091,False,338,0.5,0,0
1476,371.5,0.15,False,338,0.5,0,0
2754,424.5,0.08890909090909091,False,338,0.5,0,0
955,349.5,0.07872727272727273,False,338,0.5,0,0
4488,497.0,0.15,False,338,0.5,0,0
3832,469.5,0.10927272727272727,False,338,0.5,0,0
1638,378.0,0.08890909090909091,False,338,0.5,0,0
2908,431.0,0.10927272727272727,False,338,0.5,0,0
4540,499.0,0.10927272727272727,False,338,0.5,0,0
865,346.0,0.1398181818181818,False,338,0.5,0,0
1909,389.5,0.1398181818181818,False,338,0.5,0,0
754,341.0,0.04818181818181819,False,338,0.5,0,0
12,310.5,0.15,False,338,0.5,0,0
4490,497.0,0.12963636363636363,False,338,0.5,0,0
3470,454.5,0.12963636363636363,False,338,0.5,0,0
473,329.5,0.09909090909090909,False,338,0.5,0,0
1504,372.5,0.10927272727272727,False,338,0.5,0,0
2448,412.0,0.15,False,338,0.5,0,0
40,311.5,0.10927272727272727,False,338,0.5,0,0
1542,374.0,0.08890909090909091,False,338,0.5,0,0
4860,512.5,0.15,False,338,0.5,0,0
1651,378.5,0.07872727272727273,False,338,0.5,0,0
1730,382.0,0.12963636363636363,False,338,0.5,0,0
1768,383.5,0.10927272727272727,False,338,0.5,0,0
3137,440.5,0.09909090909090909,False,338,0.5,0,0
123,315.0,0.11945454545454545,False,338,0.5,0,0
1301,364.0,0.09909090909090909,False,338,0.5,0,0
4346,491.0,0.12963636363636363,False,338,0.5,0,0
2682,421.5,0.08890909090909091,False,338,0.5,0,0
5245,528.5,0.1398181818181818,False,338,0.5,0,0
2177,400.5,0.09909090909090909,False,338,0.5,0,0
960,350.0,0.15,False,338,0.5,0,0
1865,387.5,0.09909090909090909,False,338,0.5,0,0
1519,373.0,0.07872727272727273,False,338,0.5,0,0
1801,385.0,0.1398181818181818,False,338,0.5,0,0
2713,423.0,0.1398181818181818,False,338,0.5,0,0
5090,522.0,0.12963636363636363,False,338,0.5,0,0
470,329.5,0.12963636363636363,False,338,0.5,0,0
1395,368.0,0.11945454545454545,False,338,0.5,0,0
446,328.5,0.12963636363636363,False,338,0.5,0,0
5389,534.5,0.1398181818181818,False,338,0.5,0,0
3,310.0,0.11945454545454545,False,338,0.5,0,0
600,335.0,0.15,False,338,0.5,0,0
490,330.0,0.04818181818181819,False,338,0.5,0,0
335,323.5,0.038,False,338,0.5,0,0
38,311.5,0.12963636363636363,False,338,0.5,0,0
2597,418.0,0.09909090909090909,False,338,0.5,0,0
3685,463.5,0.1398181818181818,False,338,0.5,0,0
2427,411.0,0.11945454545454545,False,338,0.5,0,0
418,327.0,0.04818181818181819,False,338,0.5,0,0
2116,398.0,0.10927272727272727,False,338,0.5,0,0
2562,416.5,0.08890909090909091,False,338,0.5,0,0
75,313.0,0.11945454545454545,False,338,0.5,0,0
1316,364.5,0.06854545454545455,False,338,0.5,0,0
3029,436.0,0.09909090909090909,False,338,0.5,0,0
1572,375.5,0.15,False,338,0.5,0,0
4477,496.5,0.1398181818181818,False,338,0.5,0,0
2760,425.0,0.15,False,338,0.5,0,0
594,334.5,0.08890909090909091,False,338,0.5,0,0
1471,371.0,0.07872727272727273,False,338,0.5,0,0
2894,430.5,0.12963636363636363,False,338,0.5,0,0
4923,515.0,0.11945454545454545,False,338,0.5,0,0
432,328.0,0.15,False,338,0.5,0,0
107,314.0,0.038,False,338,0.5,0,0
39,311.5,0.11945454545454545,False,338,0.5,0,0
5412,535.5,0.15,False,338,0.5,0,0
264,321.0,0.15,False,338,0.5,0,0
5222,527.5,0.12963636363636363,False,338,0.5,0,0
816,344.0,0.15,False,338,0.5,0,0
628,336.0,0.10927272727272727,False,338,0.5,0,0
4275,488.0,0.11945454545454545,False,338,0.5,0,0
5127,523.5,0.11945454545454545,False,338,0.5,0,0
3653,462.0,0.09909090909090909,False,338,0.5,0,0
2993,434.5,0.09909090909090909,False,338,0.5,0,0
92,313.5,0.06854545454545455,False,338,0.5,0,0
2137,399.0,0.1398181818181818,False,338,0.5,0,0
1373,367.0,0.09909090909090909,False,338,0.5,0,0
2905,431.0,0.1398181818181818,False,338,0.5,0,0
1052,353.5,0.06854545454545455,False,338,0.5,0,0
5892,555.5,0.15,False,338,0.5,0,0
615,335.5,0.11945454545454545,False,338,0.5,0,0
673,338.0,0.1398181818181818,False,338,0.5,0,0
1182,359.0,0.08890909090909091,False,338,0.5,0,0
843,345.0,0.11945454545454545,False,338,0.5,0,0
3447,453.5,0.11945454545454545,False,338,0.5,0,0
384,326.0,0.15,False,338,0.5,0,0
2895,430.5,0.11945454545454545,False,338,0.5,0,0
1867,387.5,0.07872727272727273,False,338,0.5,0,0
3482,455.0,0.12963636363636363,False,338,0.5,0,0
2547,416.0,0.11945454545454545,False,338,0.5,0,0
1454,370.5,0.12963636363636363,False,338,0.5,0,0
5174,525.5,0.12963636363636363,False,338,0.5,0,0
288,322.0,0.15,False,338,0.5,0,0
320,323.0,0.06854545454545455,False,338,0.5,0,0
824,344.0,0.06854545454545455,False,338,0.5,0,0
106,314.0,0.04818181818181819,False,338,0.5,0,0
5437,536.5,0.1398181818181818,False,338,0.5,0,0
1824,386.0,0.15,False,338,0.5,0,0
5929,557.0,0.1398181818181818,False,338,0.5,0,0
4440,495.0,0.15,False,338,0.5,0,0
1848,387.0,0.15,False,338,0.5,0,0
1266,362.5,0.08890909090909091,False,338,0.5,0,0
744,341.0,0.15,False,338,0.5,0,0
1412,368.5,0.06854545454545455,False,338,0.5,0,0
3276,446.5,0.15,False,338,0.5,0,0
2907,431.0,0.11945454545454545,False,338,0.5,0,0
4525,498.5,0.1398181818181818,False,338,0.5,0,0
2546,416.0,0.12963636363636363,False,338,0.5,0,0
512,331.0,0.06854545454545455,False,338,0.5,0,0
3720,465.0,0.15,False,338,0.5,0,0
2491,413.5,0.07872727272727273,False,338,0.5,0,0
1517,373.0,0.09909090909090909,False,338,0.5,0,0
3988,476.0,0.10927272727272727,False,338,0.5,0,0
4418,494.0,0.12963636363636363,False,338,0.5,0,0
574,333.5,0.04818181818181819,False,338,0.5,0,0
3601,460.0,0.1398181818181818,False,338,0.5,0,0
79,313.0,0.07872727272727273,False,338,0.5,0,0
5343,532.5,0.11945454545454545,False,338,0.5,0,0
1494,372.0,0.08890909090909091,False,338,0.5,0,0
1101,355.5,0.05836363636363637,False,338,0.5,0,0
572,333.5,0.06854545454545455,False,338,0.5,0,0
941,349.0,0.09909090909090909,False,338,0.5,0,0
105,314.0,0.05836363636363637,False,338,0.5,0,0
1443,370.0,0.11945454545454545,False,338,0.5,0,0
148,316.0,0.10927272727272727,False,338,0.5,0,0
3868,471.0,0.10927272727272727,False,338,0.5,0,0
3338,449.0,0.12963636363636363,False,338,0.5,0,0
1491,372.0,0.11945454545454545,False,338,0.5,0,0
3662,462.5,0.12963636363636363,False,338,0.5,0,0
1742,382.5,0.12963636363636363,False,338,0.5,0,0
1592,376.0,0.06854545454545455,False,338,0.5,0,0
2366,408.5,0.12963636363636363,False,338,0.5,0,0
1481,371.5,0.09909090909090909,False,338,0.5,0,0
5186,526.0,0.12963636363636363,False,338,0.5,0,0
1950,391.0,0.08890909090909091,False,338,0.5,0,0
386,326.0,0.12963636363636363,False,338,0.5,0,0
1220,360.5,0.06854545454545455,False,338,0.5,0,0
222,319.0,0.08890909090909091,False,338,0.5,0,0
1800,385.0,0.15,False,338,0.5,0,0
3569,458.5,0.09909090909090909,False,338,0.5,0,0
5976,559.0,0.15,False,338,0.5,0,0
153,316.0,0.05836363636363637,False,338,0.5,0,0
4489,497.0,0.1398181818181818,False,338,0.5,0,0
3521,456.5,0.09909090909090909,False,338,0.5,0,0
469,329.5,0.1398181818181818,False,338,0.5,0,0
914,348.0,0.12963636363636363,False,338,0.5,0,0
1010,352.0,0.12963636363636363,False,338,0.5,0,0
1453,370.5,0.1398181818181818,False,338,0.5,0,0
5748,549.5,0.15,False,338,0.5,0,0
1712,381.0,0.06854545454545455,False,338,0.5,0,0
5413,535.5,0.1398181818181818,False,338,0.5,0,0
3028,436.0,0.10927272727272727,False,338,0.5,0,0
4776,509.0,0.15,False,338,0.5,0,0
1758,383.0,0.08890909090909091,False,338,0.5,0,0
2490,413.5,0.08890909090909091,False,338,0.5,0,0
361,325.0,0.1398181818181818,False,338,0.5,0,0
696,339.0,0.15,False,338,0.5,0,0
3245,445.0,0.09909090909090909,False,338,0.5,0,0
1037,353.0,0.09909090909090909,False,338,0.5,0,0
1233,361.0,0.05836363636363637,False,338,0.5,0,0
4395,493.0,0.11945454545454545,False,338,0.5,0,0
2248,403.5,0.10927272727272727,False,338,0.5,0,0
5077,521.5,0.1398181818181818,False,338,0.5,0,0
1659,379.0,0.11945454545454545,False,338,0.5,0,0
5101,522.5,0.1398181818181818,False,338,0.5,0,0
2868,429.5,0.15,False,338,0.5,0,0
728,340.0,0.06854545454545455,False,338,0.5,0,0
5233,528.0,0.1398181818181818,False,338,0.5,0,0
3689,463.5,0.09909090909090909,False,338,0.5,0,0
1639,378.0,0.07872727272727273,False,338,0.5,0,0
1100,355.5,0.06854545454545455,False,338,0.5,0,0
1792,384.5,0.10927272727272727,False,338,0.5,0,0
1215,360.5,0.11945454545454545,False,338,0.5,0,0
2677,421.5,0.1398181818181818,False,338,0.5,0,0
1142,357.5,0.12963636363636363,False,338,0.5,0,0
1441,370.0,0.1398181818181818,False,338,0.5,0,0
323,323.0,0.038,False,338,0.5,0,0
953,349.5,0.09909090909090909,False,338,0.5,0,0
2082,396.5,0.08890909090909091,False,338,0.5,0,0
3792,468.0,0.15,False,338,0.5,0,0
145,316.0,0.1398181818181818,False,338,0.5,0,0
1944,391.0,0.15,False,338,0.5,0,0
1910,389.5,0.12963636363636363,False,338,0.5,0,0
835,344.5,0.07872727272727273,False,338,0.5,0,0
1183,359.0,0.07872727272727273,False,338,0.5,0,0
976,350.5,0.10927272727272727,False,338,0.5,0,0
2644,420.0,0.10927272727272727,False,338,0.5,0,0
3168,442.0,0.15,False,338,0.5,0,0
3636,461.5,0.15,False,338,0.5,0,0
1531,373.5,0.07872727272727273,False,338,0.5,0,0
3505,456.0,0.1398181818181818,False,338,0.5,0,0
2006,393.5,0.12963636363636363,False,338,0.5,0,0
2821,427.5,0.1398181818181818,False,338,0.5,0,0
3125,440.0,0.09909090909090909,False,338,0.5,0,0
1840,386.5,0.10927272727272727,False,338,0.5,0,0
1963,391.5,0.07872727272727273,False,338,0.5,0,0
637,336.5,0.1398181818181818,False,338,0.5,0,0
688,338.5,0.10927272727272727,False,338,0.5,0,0
2689,422.0,0.1398181818181818,False,338,0.5,0,0
2557,416.5,0.1398181818181818,False,338,0.5,0,0
338,324.0,0.12963636363636363,False,338,0.5,0,0
398,326.5,0.12963636363636363,False,338,0.5,0,0
5402,535.0,0.12963636363636363,False,338,0.5,0,0
4765,508.5,0.1398181818181818,False,338,0.5,0,0
5508,539.5,0.15,False,338,0.5,0,0
2790,426.0,0.08890909090909091,False,338,0.5,0,0
3340,449.0,0.10927272727272727,False,338,0.5,0,0
2718,423.0,0.08890909090909091,False,338,0.5,0,0
367,325.0,0.07872727272727273,False,338,0.5,0,0
3097,439.0,0.1398181818181818,False,338,0.5,0,0
444,328.5,0.15,False,338,0.5,0,0
5053,520.5,0.1398181818181818,False,338,0.5,0,0
973,350.5,0.1398181818181818,False,338,0.5,0,0
114,314.5,0.08890909090909091,False,338,0.5,0,0
1408,368.5,0.10927272727272727,False,338,0.5,0,0
1257,362.0,0.05836363636363637,False,338,0.5,0,0
2059,395.5,0.07872727272727273,False,338,0.5,0,0
4168,483.5,0.10927272727272727,False,338,0.5,0,0
3257,445.5,0.09909090909090909,False,338,0.5,0,0
631,336.0,0.07872727272727273,False,338,0.5,0,0
924,348.5,0.15,False,338,0.5,0,0
1070,354.5,0.12963636363636363,False,338,0.5,0,0
5846,553.5,0.12963636363636363,False,338,0.5,0,0
5918,556.5,0.12963636363636363,False,338,0.5,0,0
1273,363.0,0.1398181818181818,False,338,0.5,0,0
463,329.0,0.07872727272727273,False,338,0.5,0,0
1204,360.0,0.10927272727272727,False,338,0.5,0,0
1407,368.5,0.11945454545454545,False,338,0.5,0,0
1853,387.0,0.09909090909090909,False,338,0.5,0,0
4334,490.5,0.12963636363636363,False,338,0.5,0,0
739,340.5,0.07872727272727273,False,338,0.5,0,0
2706,422.5,0.08890909090909091,False,338,0.5,0,0
2083,396.5,0.07872727272727273,False,338,0.5,0,0
3676,463.0,0.10927272727272727,False,338,0.5,0,0
1520,373.0,0.06854545454545455,False,338,0.5,0,0
47,311.5,0.038,False,338,0.5,0,0
1765,383.5,0.1398181818181818,False,338,0.5,0,0
3216,444.0,0.15,False,338,0.5,0,0
868,346.0,0.10927272727272727,False,338,0.5,0,0
251,320.0,0.038,False,338,0.5,0,0
2263,404.0,0.07872727272727273,False,338,0.5,0,0
3568,458.5,0.10927272727272727,False,338,0.5,0,0
4586,501.0,0.12963636363636363,False,338,0.5,0,0
877,346.5,0.1398181818181818,False,338,0.5,0,0
2466,412.5,0.08890909090909091,False,338,0.5,0,0
1718,381.5,0.12963636363636363,False,338,0.5,0,0
3845,470.0,0.09909090909090909,False,338,0.5,0,0
1925,390.0,0.09909090909090909,False,338,0.5,0,0
122,315.0,0.12963636363636363,False,338,0.5,0,0
4348,491.0,0.10927272727272727,False,338,0.5,0,0
708,339.5,0.15,False,338,0.5,0,0
3471,454.5,0.11945454545454545,False,338,0.5,0,0
176,317.0,0.06854545454545455,False,338,0.5,0,0
1804,385.0,0.10927272727272727,False,338,0.5,0,0
472,329.5,0.10927272727272727,False,338,0.5,0,0
4743,507.5,0.11945454545454545,False,338,0.5,0,0
2080,396.5,0.10927272727272727,False,338,0.5,0,0
1298,364.0,0.12963636363636363,False,338,0.5,0,0
5461,537.5,0.1398181818181818,False,338,0.5,0,0
4476,496.5,0.15,False,338,0.5,0,0
2859,429.0,0.11945454545454545,False,338,0.5,0,0
2787,426.0,0.11945454545454545,False,338,0.5,0,0
3520,456.5,0.10927272727272727,False,338,0.5,0,0
2281,405.0,0.1398181818181818,False,338,0.5,0,0
601,335.0,0.1398181818181818,False,338,0.5,0,0
2214,402.0,0.08890909090909091,False,338,0.5,0,0
2328,407.0,0.15,False,338,0.5,0,0
1578,375.5,0.08890909090909091,False,338,0.5,0,0
1795,384.5,0.07872727272727273,False,338,0.5,0,0
380,325.5,0.06854545454545455,False,338,0.5,0,0
3269,446.0,0.09909090909090909,False,338,0.5,0,0
445,328.5,0.1398181818181818,False,338,0.5,0,0
930,348.5,0.08890909090909091,False,338,0.5,0,0
5750,549.5,0.12963636363636363,False,338,0.5,0,0
265,321.0,0.1398181818181818,False,338,0.5,0,0
410,327.0,0.12963636363636363,False,338,0.5,0,0
3289,447.0,0.1398181818181818,False,338,0.5,0,0
1086,355.0,0.08890909090909091,False,338,0.5,0,0
2173,400.5,0.1398181818181818,False,338,0.5,0,0
3017,435.5,0.09909090909090909,False,338,0.5,0,0
3905,472.5,0.09909090909090909,False,338,0.5,0,0
3365,450.0,0.09909090909090909,False,338,0.5,0,0
1648,378.5,0.10927272727272727,False,338,0.5,0,0
4729,507.0,0.1398181818181818,False,338,0.5,0,0
742,340.5,0.04818181818181819,False,338,0.5,0,0
2376,409.0,0.15,False,338,0.5,0,0
1393,368.0,0.1398181818181818,False,338,0.5,0,0
205,318.5,0.1398181818181818,False,338,0.5,0,0
3078,438.0,0.08890909090909091,False,338,0.5,0,0
4995,518.0,0.11945454545454545,False,338,0.5,0,0
1369,367.0,0.1398181818181818,False,338,0.5,0,0
294,322.0,0.08890909090909091,False,338,0.5,0,0
1460,370.5,0.06854545454545455,False,338,0.5,0,0
5737,549.0,0.1398181818181818,False,338,0.5,0,0
4791,509.5,0.11945454545454545,False,338,0.5,0,0
906,347.5,0.08890909090909091,False,338,0.5,0,0
2992,434.5,0.10927272727272727,False,338,0.5,0,0
3233,444.5,0.09909090909090909,False,338,0.5,0,0
1269,362.5,0.05836363636363637,False,338,0.5,0,0
5474,538.0,0.12963636363636363,False,338,0.5,0,0
4646,503.5,0.12963636363636363,False,338,0.5,0,0
2188,401.0,0.10927272727272727,False,338,0.5,0,0
1118,356.5,0.12963636363636363,False,338,0.5,0,0
1201,360.0,0.1398181818181818,False,338,0.5,0,0
928,348.5,0.10927272727272727,False,338,0.5,0,0
1196,359.5,0.06854545454545455,False,338,0.5,0,0
4875,513.0,0.11945454545454545,False,338,0.5,0,0
2213,402.0,0.09909090909090909,False,338,0.5,0,0
926,348.5,0.12963636363636363,False,338,0.5,0,0
1488,372.0,0.15,False,338,0.5,0,0
1254,362.0,0.08890909090909091,False,338,0.5,0,0
3448,453.5,0.10927272727272727,False,338,0.5,0,0
1851,387.0,0.11945454545454545,False,338,0.5,0,0
2053,395.5,0.1398181818181818,False,338,0.5,0,0
2450,412.0,0.12963636363636363,False,338,0.5,0,0
494,330.5,0.12963636363636363,False,338,0.5,0,0
2220,402.5,0.15,False,338,0.5,0,0
3052,437.0,0.10927272727272727,False,338,0.5,0,0
4788,509.5,0.15,False,338,0.5,0,0
1417,369.0,0.1398181818181818,False,338,0.5,0,0
5378,534.0,0.12963636363636363,False,338,0.5,0,0
1889,388.5,0.09909090909090909,False,338,0.5,0,0
4428,494.5,0.15,False,338,0.5,0,0
28,311.0,0.10927272727272727,False,338,0.5,0,0
2356,408.0,0.10927272727272727,False,338,0.5,0,0
7,310.0,0.07872727272727273,False,338,0.5,0,0
873,346.0,0.05836363636363637,False,338,0.5,0,0
3353,449.5,0.09909090909090909,False,338,0.5,0,0
4203,485.0,0.11945454545454545,False,338,0.5,0,0
5965,558.5,0.1398181818181818,False,338,0.5,0,0
3363,450.0,0.11945454545454545,False,338,0.5,0,0
2909,431.0,0.09909090909090909,False,338,0.5,0,0
4803,510.0,0.11945454545454545,False,338,0.5,0,0
4059,479.0,0.11945454545454545,False,338,0.5,0,0
3327,448.5,0.11945454545454545,False,338,0.5,0,0
144,316.0,0.15,False,338,0.5,0,0
1296,364.0,0.15,False,338,0.5,0,0
3836,469.5,0.06854545454545455,True,338,0.5,0,0
5012,518.5,0.06854545454545455,True,338,0.5,0,0
2156,399.5,0.06854545454545455,True,338,0.5,0,0
4757,508.0,0.09909090909090909,True,338,0.5,0,0
3623,460.5,0.038,True,338,0.5,0,0
3021,435.5,0.05836363636363637,True,338,0.5,0,0
5357,533.0,0.09909090909090909,True,338,0.5,0,0
5897,555.5,0.09909090909090909,True,338,0.5,0,0
5777,550.5,0.09909090909090909,True,338,0.5,0,0
2301,405.5,0.05836363636363637,True,338,0.5,0,0
3166,441.5,0.04818181818181819,True,338,0.5,0,0
3562,458.0,0.04818181818181819,True,338,0.5,0,0
1030,352.5,0.04818181818181819,True,338,0.5,0,0
635,336.0,0.038,True,338,0.5,0,0
4076,479.5,0.06854545454545455,True,338,0.5,0,0
